hatespeech,subtype,text
0,0,Janšev blok: Kako bi Janša lahko sestavil vladno koalicijo https://t.co/kaK3a55gf6 https://t.co/9cZZgWws0G
0,0,"@bugiriba Ko pride na obisk tast, 82, se poči pred TV, prešalta na Nora24 in zvok do konca... pol se pa ti pejt!"
1,1,Vlada bo na državni račun uredila ROMSKO NASELJE ŽAB...in to na parcelah ki so si jih cigani prilastili..mlade izob.družine so pa brez stan.
1,3,"Likovič: mladi fantje, sem za to, da greste za pol leta v vojsko, da iz maminih ljubljenčkov postanete dedci #PREDvolitve"
1,4,"Če v imenu #sharia sekajo glave svojim ženskam, kaj bodo šele počeli z nami, ""nevernicami""❓❓❓❓❓❓❓❓❓💩👺😱👹
#StopIslam https://t.co/5eS2XJxL5x"
0,0,"@had @LidlSLO tole na sliki je zeljnata solata, krompirjevo tole imajo v naših Lidlih."
1,1,"@MatevzNovak Ker tam zivi najvec Balkancev! Na dezelo ti osebki ne gredo! V vecjih mestih jim je vse na voljo,tudi farmacevtke!"
1,3,"@brane_gnezda @Medeja_7 Berglez si pa ni ne vem kako spočil oči. Pri rakih ženskih pojavah, se ti oči vnamejo."
0,0,"@nadkaku Nevem kaj imajo tam :) padlo mi pa je sam v oko, da si vse tam nabavila ;) In kaj bo dobrega iz teh sestavin ratalo?:)"
1,1,"Pravilno,Bodo PAČ sami Katalonci Krivi za vse POSLEDICE,ki bodo NASTALE..!! https://t.co/C1f22OZ7St"
0,0,Poslanci sprejeli večji del zakonskih predlogov #ZUPŠ  https://t.co/BM2riUeXGR
1,3,"@phrjn Enostaven test: joške daš vun pa vprašaš random moškega, ali so povešeni. Gre čist brez groženj. Pa še srečni bomo. 😉"
0,0,"@KatarinaJenko @TeaLogar @magrateja @BigWhale Ne more, ne. Vsaj tako so rekli na banki. Če bo zrasel, bom krivila banko!"
1,1,Ja Varda nebo napadla policistov.. Cigani pa jih bodo z prve napadli 🤔🤔 https://t.co/2PxGVIn3JC
0,0,"@GPreac Ženske, ki nimajo otrok ne morejo biti niti matere, kaj šele očetje naroda.Sprašuješ tako, kot da si že sprejel  LBGT posilstvo."
1,3,"@ErikaPlaninsec @potepuski A desci pa nismo imeli nič zraven, da babnce lahko žurate???"
0,0,"Cez zimo nabral 5kg in zdej si v teh pomladanskih laufih jebem mater, no pa topolom k cvetijo https://t.co/vRYEOutBgz"
1,4,"@Nova24TV @cikibucka In mene je twitter blokiral,ker sem napisala,da imami v Eu mosejah pridigajo sovrastvo! Resnica ni zazelena."
1,3,"To je že feministična modna muha! Prišel bo čas, ko bodo moški vlagali obtožnice, da jih ženske nesramno zapeljujejo https://t.co/oYytwE5H7T"
1,4,@lucijausaj Prepovedati vstop in bivanje muslimanov v Sloveniji! Razne Poriće pa brez milosti izgnati!
0,0,"@cashkee jebenti, se zna zgodit, da ne bom hlač dobila na rit. palačinke pa šmorni pa miške!"
1,2,@DanielKalan Da bo jasno in glasno za vse večne čase ;VINKO GORENAK JE PEDER
1,4,@LukaSvetina @JJansaSDS To žali njihova čustva pa povsod muslije delajo. Rdeči jim pa pomagajo
0,0,@DZnid @sivanosoroginja @luka259 To se mi zdi se najboljsi nacin. Naj hodijo.. kaksno sedenje!
1,3,"@pengovsky @UrosPetohleb Pozdravi mi postonjske ride, pa paz, da nauš meu kej trdga med štiriplasnimi olagumami! Vso zabavo!"
1,1,@JoAnnaOfArT @MarkoFratnik Čefurska Ljubljana z okolico..na Štajerskem jih ne poznamo...
1,4,"@cesenj Dokler je srbska muzika je še dobro, kmalu boste zaradi ""novih prebivalcev"" dobili kakšen mineret in boste adhan poslušal."
1,1,"Čisto preveč se baha z vodikom in helijem. Čefurji od kisika, ogljika, neona in železa nimajo niti za burek. https://t.co/JUYGARYaVU"
1,4,"Ko objaviš na FB kaj podobnega, dobiš 30 dnevno blokado. Nezdruljivi temi o muslimanih in LGBT se ne sme objavljati. https://t.co/GabLP5R36D"
0,0,@Kobrowsky @IsmeTsHorjuLa @anzet Kupil bos Moj tlf in mi ga dal nazaj za moj bday?? Zmenjeno! :D
1,1,kako mi gre na kurac k čefurji za šalterjem potem vsem ki imajo ič na koncu dodajo seveda svoj Ć in sploh ne pogledalo kako je pravilno.
1,2,"@alespoltikis @JernejStromajer kam pa bo peder in fant  od Jernejčka, le tega peljal na ogled tekme..."
0,0,"@petrasovdat ne bom. Bom kr v postli. Bo šlo do podna. Sn vzela 2 različna ciderja, cel žur&amp;razvrat mam.
hešteg kadjebalnekjemaskenbal"
0,0,"Jamrava skupaj. Jst in #kuža, da je vikenda konec. Sem vedla, da je lastnici podobna 😊"
0,0,"Zunaj rahlo dežuje, koze so na pašniku.

Čakam na interventni odvzem vodonosnih oblakov."
0,0,@MarkoSket In sam se nimam za libertarca. Ne me pa vprašat v ateri predal se bi vtaknil.
1,2,"@vinkovasle1 @HubertPomladni To je tako, kot če bi Bruce Jenner slikal svojo pizdo in bi fotografija izpadla za en kurc!"
1,2,A ste videli kako je Juncker otipaval Plenkovića za rit  pa naj še kdo reče da ni peder.
1,3,@IJoveva Glupača napiflana bi sedaj krojila EU politiko. OK res smo šli v franže
1,1,"@petra_jansa A je tako težko razumeti tem čefurjem, da jih mi nočemo tu in, da pač ne pašemo skupaj ⁉️"
0,0,"@MartinValic @NusaZajc Moji uredu, cakam, da me odpeljejo v operacijsko UKC travma, vsi prijazni, dober zacetek"
0,0,"@CZCBZ @BenRdeci @strankaSD Morda sem privilegiran, ampak jaz z nič truda vidim tvite tistih, ki so me blokirali. https://t.co/U8grI2blv0"
1,1,"Vsi te japonski telovadci zgledajo kot zenske al pa animeji, sej tm itak ne locm"
0,0,"Že tko se po napornih terapijah težko premikam,se mi je pa še pes #shutdownu in moram to kroto smrčečo 🐶odnesit v košaro,saj pozroča hrup!"
0,0,"@katjasem Počakaj še malo. Najprej samovozeča vozila, potem še samohodeči psi. Vmes bomo pa lahko tvitali. 🐕"
1,1,@LottaS10 @DKopse Pa naj delajo majo vsaj jajca bojo zjebal srbjake kot so jih na kosovu Slovencev vsaj pravih v velenju itak skoraj ni
1,1,"@ErikaPlaninsec Zato bureka in kebaba ne jem, ker jih takile skupaj pacajo. PFUJ!!!!"
0,0,"Vir Zla in NESREČO Ljudem je POVZROČIL,je  KRIV ZLOČINSKI Momunizem in... https://t.co/WdGOAAx7c1"
1,1,"@Gen_ID_SLO Orwellovsko. Posiljevalce oproščajo na poslagi kulturnih razlik, ljudi kot Sellner trpajo v ječe zaradi “thoughtcrime”."
0,0,"Pa razumi, če lahjo. Ha, ha. Vesel sem, da je članom LGBT islam simpatičen. 
Islamisti jih mečejo s stolpnic.! ""Delno iz Twitta.!"""
1,4,Zmeraj pogostejši so napadi mohamedancev in vedno bližje nas!! https://t.co/1ImqdLoMiK
1,2,@ZanMahnic @strankaSD @JJansaSDS Rdečo pederski tranzverstit me je blokilar.........!
0,0,"v trgovini pa vas čakajo degustacije pršuta, sira, kruha, sušijev, toplih in hladnih jedi.
Vabljeni! #maxigourmet https://t.co/ZwKBCs87Yk"
0,0,"A zato so tako ščitili meje, da iz jugoslovanskega raja ne bi kdo prebegnil v pekel nerazvitih zahodnih držav? https://t.co/9YaoOLnrO3"
0,0,@petrasovdat Zgleda si vsi na cesti pa zivcni. Severna obvoznica proti Brdu je #clusterfuck
1,4,@vinkovasle1 @Pontifex @Nova24TV komunist v Vatikanu je zgrožen..da je par musličev umrlo pri napadu..
0,0,Pomembnost uporabniških vmesnikov: raketni preplah na Havajih | @RevijaMonitor - https://t.co/rrnBiUqLGZ
0,0,"10 m od plaže, peščena in delno betornirana, z naravno senco, skoraj privatna, klima, internet, rošitlj,... https://t.co/HzoauPl55F"
1,1,"@MatevzNovak Pokazal sem ti, kako se lovi ribe. Uloviti jih boš moral sam. Če se nisi nič naučil, boš kot črnci brez gat."
0,0,Fundacija PRIZMA danes za vas med 10:00 in 12:00 uro v parku v Slovenski Bistrici pripravlja Sproščanje skozi izzive! Mi vas že pričakujemo
1,3,"@1nekorektna Saj se je samo integriral od neintegriranih, da so babe za požgat in zdaj to znanje širi po svetu."
1,4,"@JoAnnaOfArc1 @mcanzutti Očitno bomo morali, če bomo še živi, pred islamizacijo bežati celo v S Korejo, mater!👿"
0,0,@AlanOrlic To definitivno dvigne terapevtski efekt gobarjenja kako stopnjo višje :)
1,4,Džihadisti pred vladno stavbo razstrelili avtomobil in zajeli talce https://t.co/fIBpzMQSe7 via @Nova24TV
0,0,Ta teden v ND:  Dober občutek in ponos slovenstva  - Darja Gajšek in Blaž Švab pred festivalom Slovenska polka in valček
1,1,"@boriscipot1 Vazno je, da imate Srbskega prodajalca lubenic za zupana...Volk butast...."
1,2,@Dnevnik_si Če skrajšam: Ana Brnabić je postala oče! Kako je lahko še kaj bolj absurdnega kot to?!
1,1,"@Goran_Dragic Goran, ce bi favsijo prodajali, bi Slovenci bili bogat narod. Uzivajte z druzino v vsakem euru ali dolarju. Legenda in vzor."
1,1,"@matjazg @crico111 @RevijaReporter To pustijo ciganom, ki tudi morajo od česa živet. #socialno_čuteči"
1,1,@ZigaTurk Fašisti. Se pravi tm eni makaronarji v črnih hlačah?Al kako?Pa kje so ti fašisti?Kje se skrivajo?Jaz ne vidim nobenega.
0,0,"@tabetajnova Tolikokrat, da ga nimaš več rad. Ker če ga imaš, srce noče, čeravno možgan pravi: pojdi!"
1,4,"@cesenj Dokler je srbska muzika je še dobro, kmalu boste zaradi ""novih prebivalcev"" dobili kakšen mineret in boste adhan poslušal."
0,0,"Lovci letos od doslej dovoljenih volkov odstrelili enega
https://t.co/kHNpcyTCsi https://t.co/vpkQGWQiwB"
0,0,"Prihajajočo soboto bo Šentvid pri Stični stična točka odtrgancev, željnih zabave in učenja dolenjščine. https://t.co/oBJXhBWJfc"
1,4,@GregorVirant1 @drfilomena @helencam @SZagorc Brez takih rasizmov in evropocemtričnega kompleksa bi bil arabski svet že zdavnaj normalen.
1,3,"@ales_primc @jure_mastnak @NormaMKorosec Se pravi, da se jo da za jurja kupit?"
0,0,"Če si v flaško natočiš gazirano pijačo, potem pritisni na gumb za odpiranje “pipce” še preden usta prisloniš nanjo. #free #tipoftheday"
1,3,"@peterjancic Katićeva se naj vrne za štedilnik tam kjer ji je mesto. Upam, da zna vsaj kaj skuhati."
1,3,Novakova proti Janši..ritka se njej trese..da ne-bi postala Pukšič in morda naredila posel stoletja med Slovenci v Čilu in Argentini..
1,1,"@cnfrmstA Dajmo na lestvico še kakšnega reveža, pa reven naj ostane. Cigana ali črnca.  #kvote"
1,3,"Takšna je usoda nas moških. Brez tiča babe ne morejo, brez jajc pa komot. https://t.co/pGfK8WGmDh"
1,3,"Še ena zgodba, kako si ženske med kolegicami potiskajo nože v hrbte. #TinderDejt"
1,1,"@mrevlje Mi ne rabimo policajev, narod rabi psihiatre, gerontologija Slovenije!"
0,0,@petrasovdat @Bodem43 @Kersterin12 @AfneGunca16 Ti... jst bi ga s prigrizki vred oddala s vsej 100€ na repu 🤣🤣🤣
0,0,"@Centrifuzija Lepo se lusci, v dnevu dveh se odlusci vse. Tisto z nohta pa hmmm... nimam lakiranih nohtov, pa nimam izkusenj..."
1,3,@damjancvetko @_MegWhite_ Hrabri najditelj sem jo prinesel nazaj z ekspedicije v temne globočine še neraziskane ženske psihe? 🤔
1,1,@VGrasic @ena_sonia @lucijausaj šiptarjev se bojte. vprašajte srbe ali makedonce.
0,0,"@TeaLogar Meni se zna zgoditi, da bom v LJ ali še kje bolj zahodno rekla 'za zraven', tu me je pa danes nek šriftšprahični virus fsekal."
0,0,"@zaslovenijo2 Janša ima ustavno sodišče pod sabo, Kobal pa samo osebno stisko."
0,0,"K da ne bip blo 38 C zunaj, sem si mogu pol flaške Pippove Bhut Jolokie v pasulj nasut. Bog me jebo, da me jebo.... 🥵🥵"
0,0,"[#FB skupina #sirikt]

Predstavljamo vam skupino #sirikt.  #vstopite #dobrodošli

Skupina #sirikt - Skupaj v... https://t.co/BmV9wvIUgJ"
1,1,"@Gen_ID_SLO Orwellovsko. Posiljevalce oproščajo na poslagi kulturnih razlik, ljudi kot Sellner trpajo v ječe zaradi “thoughtcrime”."
1,1,"@nastja_skopac @Tevilevi Budalo turško-vojno zmagaš ali izgubiš,to ni fuzbal,da bi bili polčasi."
0,0,"@TinKampl Fajonka ponuja roko, Židan se jim posmehuje...
Voham TEŠ6, diplomacijo..."
0,0,Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! https://t.co/PKMK0Qw7rr
0,0,"Mladic je za vodo imel bez posodo in ni hotel piti. Mu jo zamenjam z modro, pije.

Sklepam, da bez posode ni videl? 🤔🙈"
1,2,@Nova24TV A bo na parado prišla oblečena v nuno in ves čas molila...no sej samo vprašam
0,0,"A se je Marinčku mama tako zamerila, da vztrajno uničuje okolje iz katerega izvira njegova mama? https://t.co/gAJa45TK7y"
0,0,@RevijaReporter Pa pejmo še enkrat košarico obljub napolnit in probat srečo na predčasnih volitvah. Sam dejte to po počitnicah prosim.
0,0,"@SikkPuppi Dobro solani in verni partijci. Ko so videli, da od sistema ne bodo imeli vec koristi, so zamenjali reklc."
1,3,"@tradicijaslo Spet ene nedofuk... babe ki rešujejo svet.

Kdor je skuliran se tega ne gre."
1,1,"@Gaspercek Poskusaj to povedat domacinom, pa bodo na hitro taksne ciganske izjave pospremili z vilami"
0,0,"Ampak s tole Mojo domovino, ki jo neprestano vrtijo na  tekmi, se pa človek vrne v vojne čase. #sampovem #rokomet #HRvsISL"
1,2,"naj gre za Bieberja, Mahniča, Murkota ali še kakšnega drugega p..... s tvitanjem o njih, jim samo še dodatno dajete publiciteto #sampovem"
1,1,"@illegall_blonde Ko ti to isto reče kak Busanc, ga steraš v tri krasne, lažnivca potrebnega. :)"
0,0,"@u2boy2005 @vrhovno @Mpravosodje Moj klient ni “čudežno” zbolel, ampak si je zlomil nogo."
1,4,Priznanje Palestine pomeni priznanje samozvane teroristične države. Zakaj Karel-Neuvrščeni Erjavec ne predlaga še priznanja Islamske države?
1,1,@LajnarEU @mcanzutti @vinkovasle1 @NovicaMihajlo @petrasovdat Poznamo trenirkarje in trenirkarje. Vsak Balkanec tudi ni čefur.
1,3,"@BSkelaSavic @Ale90345415 @zaslovenijo2 @DejanPogacnik @Komanovmulc T.i. ""ženske kvote"" so največja ženska sramota."
0,0,Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! https://t.co/VL8Vbwgdwd
0,0,Norveški plešasti jodlar je A MOOD. Zakaj nima večje vloge?! A lahko zanj in SAMO zanj glasujem??#Eurovision #nor
0,0,"@MatevzNovak @prgadp @vladaRS @sarecmarjan Kaka nova liberalna vlada, ki bo imela cilj razfukat stare lobije."
0,0,"tamanjša zmagala dopuščeno karte,tasrednja neki pizdi,tamlatav zuni skida od nikotina-ena manjka"
1,1,"Sinoči sem v casino-ju KORONA srečal za en avtobus ""ubogih nabiralcev kovin""! Verjetno jim je CSD dal dodatek za rekreacijo..... :(( banda"
1,1,"@ajitamxy Zakaj 16 miljonov?
2 miljona retardiranih belcev bodo pobesili, to radi delajo, pa bo prostora še za 2 dodatna miljona"
1,3,"@apocalypsedone Nepotešenost je le posledica, vzrok pa nepofukljivost. Torej:
Družba, ki pusti nepofukljivim ženskam ... #propad"
1,1,@lucijausaj Tudi Katalonija je ' prestreljena' s Španci kot npr. Ljubljana s tujci (glej mestni svet)
0,0,"@tfajon to bi morali praznovati kot tedaj, z množičnimi partizanskimi mitingi, nič šminkano"
1,3,"Kafanske priče, Friday edition
""Debela baba lohk shujša, grda pa ne more lepa ratat"""
0,0,"@zeljko_novak @JanezMeznarec Če me pa @JanezMeznarec zmerja, da nimam možganov. 😭😭😭"
0,0,"V odbojki naši včeraj od 0:2 do 3:2. Spieglova zgodba kaže, da sta Cerar in Erjavec odigrala obratno https://t.co/K0AHjtGM0N"
1,4,"@JozeBiscak Islam prevzema kontrolo,direktono in indirektno! Krivi politiki levi, ki uničujejo našo kulturo in vero!"
0,0,@KristjaniZOD Kdo pa je potem kriv za teroristične napade muslimanov po Evropi in ZDA?
0,0,"@petra_jansa @STA_novice Njene učitelje. So vsi srečni, če se fura z vlakom. V bistvu si želijo, da bi pesem Ota Pestnerja postala res."
0,0,"Mnogi ste se spraševali, ali je lahko moški, ki nosi papuče #jazbečarke sploh še bolj seksi? Primi moj pir. https://t.co/3F1PddfN2A"
0,0,"@uporabnastran @had @marko_alpner Prilepljeno za brisalcem. Se pravi, da so ga dvignili in prilepili."
0,0,"ojej... punca gre pod nož, tale se pa spakuje po uradnem papirju :(
(disclaimer: un drug je še slabš) https://t.co/hgXPVTnMfP"
1,4,@MatevzNovak Z britanskim državljanstvom! Tapravi briti so siti tega rjuharjenja okoli njihovih hiš. Dokaz zato je Tommy Robinson z družbo!
1,3,"“Evo, pa so štenge u bajer zafršalane.”, je bil zadovoljen zidar, spil pivo in šel.. “De ne bo babnca spet jamrala, da me nikol ni...”😁"
1,1,"@MatevzNovak Pokazal sem ti, kako se lovi ribe. Uloviti jih boš moral sam. Če se nisi nič naučil, boš kot črnci brez gat."
1,2,@OranjeSwaeltjie @1RTM @Tevilevi Ti travestit pazi - zdej greš pa že meni orng na živce..Prasec iz Soweta...
0,0,"kakšne nore glave spustijo farje v vojsko, policijo, ko jih komaj odganjamo od šol? https://t.co/vq4mm9OJ5a"
0,0,Iščemo najbolj kultni slovenski politični lik. Sprejemamo predloge in pojasnila. Hvala! #policy #slovenia #politbarometerslo #politbarometer
1,3,"@petrasovdat Stokrat sm ze povedal, da so Slovenke fukjene na tujce. Vsem eksotom dajo fukat. Lej, taki smo. Ocitno slabi jebaci."
1,3,"@lucijausaj Koklje ne nesejo jajc....iz jajc kotijo piščance...
Ene rade sedijo na 'jajcih', čeprav ne kotijo piščancev...🤑🤩🙂"
1,1,"Da Slovenci mirno gledamo, kako nam tujci našo deželo in bodočnost #KRADEJO#,mi bo vedno uganka."
0,0,@Ursha1991 Pikasti mandlji so lahko angina... Sploh ce sicer v normalnih okoliščinah niso kdaj pa kdaj pikasti.
1,1,"@LottaS10 Kakšni primitivizmi! Moj sin, ki študira švedščino, pravi, da na faksu Švedski zdaj rečejo kar Švedistan. :-("
1,3,"@MetkaSmole Uf še ena ki ima možgane skurjene, po moje je sigurno aktivistka kakšne nevladne organizacije"
1,2,"Modern times. Ko moški rodi, ženska pa donira spermo. https://t.co/bSJ3CF0EqZ"
0,0,"Dajte prosim to ubogo deklico tam, kamor spada. V šolo, med svoje vrstnike, na igrišče... umaknite in zaščitite jo! https://t.co/3M5Nmn3K3T"
1,1,@davorvrban @MitjaIrsic ti anketiraš samo svojje po čefurski familiji in med ostalimi yugo čefurjki s katerimi ste v združbi
1,3,@shyam2001 A Slov. leta v večernih oblekah previjajo pokakane ritke in si lakirajo nohte tik pred odhodom in že v plašču? 🙈
1,1,@GrSgmi naj gre tovarišica na odprto kuhinjo v luton ali malmo in bo doživela pestrost neobrezanih okusov
0,0,"@AfneGunca16 Haj pri izbire glasbe ki jo prilimas se zdalec ne rata... sm tok
Ja ja okusi so raazlicni"
0,0,Pravkar igram igro Biathlon Mania. Pridruži se in me poskusi premagati! https://t.co/pVZjxanZdp
0,0,"Če se bo izkazalo, da je kredit SDS nezakonit, bo denar najbrž treba vrniti. Na kateri račun posojilodajalke pa? #posojiloSDS"
1,1,"@JakaDolinar2 @gnuman1979 Več možnosti ima, da ga pojejo Slovenci, kot pa pofukajo črnci."
0,0,"@butalskipolicaj Buffett, ko se boste vi in vam podobni streznili, bo desnica lahko sestavila vlado, dotlej pač ne."
1,4,"@MitjaIrsic ko sešteješ dva plus dva je jasno, desnuharji ste približno tako primitivni kot musliči😂😂😂"
0,0,"@MTurjan @tomltoml @KlavdyOp Ni jim težko,če bi meli dušo bi jih blo mal sram,pri izbiri nimajo glih srečne roke!!"
1,1,"In spet se bo našel idiot, ki bo za priliv tisočev jugo socialnih turistov okrivil SDS in JJ 😂 https://t.co/KJsdYkz2vR"
1,3,"@rokjarc Zgleda, da niste čisto pri pravi:politika je delo v prid državljanom ne pa obramba pred razjarjenimi babami."
0,0,"Fejst bukova laž št.3. Tu je še nekaj izpeljank iz Warhola, ki jih fejst bukovi niso proglasili za plagijate: https://t.co/mT2sSGkuGl"
0,0,G. Janša sploh ni komunajzar. On je res velik in častivreden politikant. https://t.co/K8YeBMvDIv
0,0,"Pravkarzapadli prvi sneg je pobelil sosednji breg, našega pa ne, ker je nesramen."
0,0,Pahor sprejel svojce padlih in ranjenih v vojni za Slovenijo https://t.co/ODuqcPWwZF https://t.co/9bkvp3WUBU
